0.000172909,0.000294275
1.0001,0.000314846
2.00005,0.000307561
3.00002,0.000309212
4,0.00031054
4.99998,0.000309213
5.99995,0.000307561
6.9999,0.000314847
7.99983,0.000294277
0.944392,1.98787
1.37495,1.93934
2.2084,1.93863
3.09372,1.9439
4,1.94644
4.90627,1.9439
5.79159,1.93863
6.62504,1.93934
7.0556,1.98787
1.46664,3.97783
1.79236,3.9506
2.40686,3.92982
3.18198,3.9331
3.99999,3.93539
4.818,3.93309
5.59313,3.92982
6.20763,3.9506
6.53334,3.97783
1.75161,5.98509
2.0294,5.97226
2.5645,5.9599
3.24715,5.95676
3.99999,5.95834
4.75283,5.95676
5.43547,5.9599
5.97058,5.97226
6.24836,5.98509
1.84236,8
2.10703,8
2.61831,8
3.27361,8
3.99999,8
4.72636,8
5.38167,8
5.89294,8
6.1576,8
1.75161,10.0149
2.0294,10.0277
2.5645,10.0401
3.24715,10.0432
3.99999,10.0417
4.75283,10.0432
5.43547,10.0401
5.97058,10.0277
6.24836,10.0149
1.46664,12.0222
1.79236,12.0494
2.40686,12.0702
3.18198,12.0669
3.99999,12.0646
4.818,12.0669
5.59313,12.0702
6.20763,12.0494
6.53334,12.0222
0.944392,14.0121
1.37495,14.0607
2.2084,14.0614
3.09372,14.0561
4,14.0536
4.90627,14.0561
5.79159,14.0614
6.62504,14.0607
7.0556,14.0121
0.000172909,15.9997
1.0001,15.9997
2.00005,15.9997
3.00002,15.9997
4,15.9997
4.99998,15.9997
5.99995,15.9997
6.9999,15.9997
7.99983,15.9997
